Time,PosX,PosY,PosZ,VelX,VelY,VelZ,ForceX,ForceY,ForceZ,IncidenceAngle,DistanceAU
10.105,135.607,-381.577,-1098.344,26.839,-77.325,-219.186,0.129,-0.409,-1.092,24.82,7.17591
10.113,135.831,-382.222,-1100.172,26.861,-77.393,-219.368,0.129,-0.409,-1.092,24.81,7.17608
10.122,136.055,-382.868,-1102.002,26.882,-77.461,-219.550,0.129,-0.409,-1.092,24.81,7.17626
10.130,136.279,-383.514,-1103.833,26.904,-77.529,-219.732,0.129,-0.409,-1.092,24.81,7.17643
10.138,136.504,-384.161,-1105.666,26.925,-77.597,-219.914,0.129,-0.409,-1.092,24.80,7.17661
10.147,136.728,-384.808,-1107.500,26.947,-77.666,-220.096,0.129,-0.409,-1.092,24.80,7.17678
10.155,136.953,-385.456,-1109.335,26.968,-77.734,-220.278,0.129,-0.409,-1.092,24.79,7.17696
10.163,137.178,-386.104,-1111.173,26.990,-77.802,-220.460,0.129,-0.409,-1.092,24.79,7.17714
10.172,137.403,-386.753,-1113.011,27.011,-77.870,-220.642,0.129,-0.409,-1.092,24.79,7.17731
10.180,137.628,-387.402,-1114.852,27.033,-77.938,-220.824,0.129,-0.409,-1.092,24.78,7.17749
10.188,137.854,-388.053,-1116.693,27.055,-78.007,-221.006,0.129,-0.409,-1.092,24.78,7.17767
10.197,138.079,-388.703,-1118.537,27.076,-78.075,-221.188,0.129,-0.409,-1.092,24.78,7.17784
10.205,138.305,-389.354,-1120.381,27.098,-78.143,-221.370,0.129,-0.409,-1.092,24.77,7.17802
10.213,138.531,-390.006,-1122.228,27.119,-78.211,-221.552,0.129,-0.409,-1.092,24.77,7.17820
10.222,138.757,-390.659,-1124.075,27.141,-78.280,-221.734,0.129,-0.410,-1.092,24.77,7.17838
10.230,138.984,-391.311,-1125.925,27.162,-78.348,-221.916,0.129,-0.410,-1.092,24.76,7.17855
10.238,139.210,-391.965,-1127.776,27.184,-78.416,-222.098,0.129,-0.410,-1.092,24.76,7.17873
10.247,139.437,-392.619,-1129.628,27.205,-78.484,-222.280,0.129,-0.410,-1.092,24.76,7.17891
10.255,139.664,-393.274,-1131.482,27.227,-78.553,-222.462,0.129,-0.410,-1.092,24.75,7.17909
10.263,139.891,-393.929,-1133.337,27.248,-78.621,-222.644,0.129,-0.410,-1.092,24.75,7.17927
10.272,140.118,-394.585,-1135.194,27.270,-78.689,-222.826,0.129,-0.410,-1.092,24.75,7.17944
10.280,140.346,-395.241,-1137.053,27.291,-78.758,-223.008,0.129,-0.410,-1.092,24.74,7.17962
10.288,140.573,-395.898,-1138.913,27.313,-78.826,-223.190,0.129,-0.410,-1.092,24.74,7.17980
10.297,140.801,-396.555,-1140.774,27.334,-78.894,-223.372,0.129,-0.410,-1.092,24.74,7.17998
10.305,141.029,-397.213,-1142.637,27.356,-78.963,-223.554,0.129,-0.410,-1.092,24.73,7.18016
10.313,141.257,-397.872,-1144.502,27.377,-79.031,-223.736,0.129,-0.410,-1.092,24.73,7.18034
